0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
AC,AC,AH,AF,AC,AC,AF,AC,AC,AF,AB,AB,AB,AB,AB,AB,AB,AB,AG,AB,AD,AE,AE,AE,AA,AE,AA,AE,AA,AE
