0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
AC,AC,AF,AF,AC,AF,AC,AC,AG,AF,AB,AB,AB,AB,AB,AB,AB,AB,AB,AB,AE,AD,AE,AE,AA,AH,AH,AA,AD,AH
